zhdh,khrq,khjgdh,xb,年龄
7555E2468300BA15,2018-04-03,B2F627FF,0,30
901FD39E0C2A3EC6,2017-01-25,B1EEC33C,1,32
CF48605FC4FA8DB3,2018-12-21,996A7FA0,0,30
6561C35397AA4769,2015-06-19,757B505C,1,31
C06A00FB859964F8,2018-09-01,B4A52895,0,48
8C2DE9FC3B9B6430,2018-02-19,3D8E28CA,1,33
5380517A6CC9ED5B,2017-05-06,8A0E1141,0,38
8D831B3F0350BD7A,2018-03-20,CDC0D6E6,1,68
ADCA6959E110E049,2018-04-18,CDC0D6E6,0,51
079A628F1FCF04F1,2020-02-24,B1A59B31,0,37
6761EFCED2B5B692,2013-10-25,8F468C87,0,45
93933CB88333E37F,2015-09-13,757B505C,1,30
912D375624B3619C,2012-10-20,10A5AB2D,1,37
73C705EF3B36EE26,2020-03-20,37BC2F75,1,64
9D461D0F36BD367C,2011-03-15,A3D68B46,1,33
FD2B79389049D29A,2013-01-16,5B69B9CB,0,56
1DA3B526F2B92558,2017-12-23,E7061188,0,29
E6BEA0FF3E4CA22D,2019-07-21,3DC4876F,0,22
B4FBB8A9C5B08218,2015-02-03,996A7FA0,1,40
F5086F2EB30A2332,2017-12-05,EC5AA0B7,0,43
206304967545BB4D,2016-05-24,AA169B49,0,35
50F78581D1E75EBF,2017-05-28,46922A08,0,43
1B92D66DC9481FF1,2019-03-23,892C91E0,0,54
E75D04820602D8B5,2011-01-23,A9A6653E,1,50
81FB41EFEC0117DB,2019-09-02,E7F8A7FB,0,52
4C80FC28E6974A9B,2017-01-15,1905AEDA,1,43
251621807EA0AC3F,2013-02-04,D86EA612,1,54
478247540FA45F64,2019-07-25,E2C0BE24,0,38
EAC0E19A64C1F32A,2018-10-04,1ECFB463,1,46
E8B78F2E164EA702,2019-09-05,CA46C1B9,0,24
DB8B98C331B15D57,2014-07-25,6C9882BB,0,30
CA8F999463B023E2,2015-10-24,979D472A,0,32
0589472F933CC6D5,2018-02-26,D490D7B4,0,31
1ABF3CF05177A632,2017-08-19,816B112C,1,32
3A7D6F88C8D56878,2020-04-05,1AA48FC4,0,31
0F71A59F9CC86A8C,2017-02-06,766EBCD5,0,34
CBBF2529C3F05196,2018-07-12,B2F627FF,1,40
AFE3EC2405EE458C,2017-03-01,3A066BDA,0,35
E0590C9F688DB845,2008-08-23,65B9EEA6,1,58
930BC8C04D881A36,2015-02-18,757B505C,1,35
41D69D4FCB18A456,2016-03-19,44C4C173,0,32
EFD69271BFF02B7F,2019-07-20,1ECFB463,1,30
461476B6C6AF5B85,2011-03-11,7EABE3A1,1,36
62526F79E0FCFAD1,2012-03-09,00AC8ED3,0,40
E09380F43DC2788B,2019-12-13,34ED066D,1,41
5A3273D8D581B988,2017-10-21,D1F491A4,1,48
AAEE086BFC1A9B79,2017-09-18,7EABE3A1,1,29
DB9C9E7E176EE58A,2010-06-04,854D6FAE,0,37
308637817AE40AD9,2015-09-25,46922A08,0,26
4E051E9A8AFC0DD0,2013-12-31,5F93F983,0,37
9D26AA2C632E6665,2019-02-13,26DD0DBC,0,20
800FDEAEC6801AE4,2012-11-03,5B69B9CB,1,37
9AED6A6E888E6901,2008-06-28,F0935E4C,0,53
F8A723C00393DD1C,2011-12-06,EC895663,0,38
C19ED3A3ED3A529F,2018-09-09,6DA9003B,0,22
C808D809B9CCB35E,2018-08-13,4558DBB6,0,22
B800FC5BF53C7BF7,2014-07-20,1BB91F73,0,31
C50C4479D0AED7EB,2005-06-19,EC895663,0,54
378AE4191706D5DB,2017-02-10,1EFA39BC,0,34
CCF7A88CE2074DB8,2013-04-22,979D472A,1,37
304F9EE1CDADFAB2,2020-02-24,8A0E1141,0,40
97278D056E81FDD7,2016-01-11,B1D10E7B,1,27
FE0C0ACE531DE110,2018-01-20,1141938B,0,24
A285689C2287F5B3,2018-02-07,892C91E0,0,37
38A1647377F8B77D,2017-02-24,7EF605FC,1,40
C5C95DBDD072895A,2016-09-28,7EF605FC,0,38
4C881071DE999568,2017-10-02,E2C0BE24,0,38
4D3F77ACABD1D7A8,2013-10-11,E2C0BE24,1,36
7B7A176E89EDC323,2013-02-08,DA4FB5C6,1,60
84D3BA36F5F3A1A1,2019-11-07,B1A59B31,1,36
3C73CC5F314C95E5,2018-06-30,1C1D4DF5,0,39
08B59D240575B03C,2009-01-29,EB163727,1,53
52BB9366B8E25ABB,2013-08-20,CF67355A,1,28
B85DC9D1D94EAB19,2018-07-26,5B69B9CB,0,33
22F4E73D1B90F9D7,2018-08-05,9B04D152,1,33
4E8F6367B4CA2409,2017-10-13,3A066BDA,0,50
8DBF99A71BC55BA6,2019-02-13,D7A728A6,0,45
81EEF7B7759FBE83,2015-07-18,31839B03,1,24
71E2605908A37E12,2015-08-01,C45147DE,0,46
FD7D5B6163CFB4FF,2018-05-03,B5B41FAC,1,26
EA5AA1F678DAF1D3,2018-08-27,577BCC91,1,37
EB949BC010E23F91,2017-01-15,A0A080F4,0,31
EAEC089EEDA7480B,2017-01-23,EC895663,0,39
9E33C68863ABBA48,2006-07-29,B4A52895,0,39
506AB9EF0D9B6993,2013-09-18,E2C0BE24,0,37
8540ADEC9388C52C,2016-08-11,B2F627FF,0,36
1BA6C0CAF9705B0C,2015-12-22,08740852,0,21
A9E15F417829D1BC,2000-02-29,9CF81D80,0,48
AA4BC57E4912BF9E,2010-04-27,698D51A1,0,46
31B77327A427407C,2013-12-30,B4A52895,0,40
48E5147A812A6E5C,2017-01-03,B2F627FF,1,52
1D31F7E3AB540F81,2017-01-04,B5B41FAC,0,39
AAEF485A23DB0BA2,2016-01-16,EB6FDC36,0,31
499B9978503708DF,2018-08-31,92262BF9,0,27
C615A210F3F8EA69,2019-07-22,B1EEC33C,0,21
C99DEF072723FEB8,2019-08-19,5B69B9CB,1,65
AAD5764DDB34D559,2009-12-09,EAE27D77,1,48
7E630E1FD18352EE,2019-02-26,B1EEC33C,0,28
C911A1DA8F1A57F2,2019-05-05,EC895663,0,27
A683380E49AF371A,2018-03-23,C3992E9A,1,54
B7AA452792D7DD54,2018-10-21,E8C0653F,0,45
0205EFB3325F8A9B,2014-10-17,B2F627FF,0,34
9E5DF812528BC262,2017-09-03,DC82D632,0,27
446189DBBF6F06F7,2016-06-26,C3C59E5F,0,31
3DA137B5C38DF71C,2016-09-02,934815AD,0,23
1BAE23DF74140C4F,2012-12-03,5B69B9CB,1,34
8F5084CC2E83A0BF,2013-03-03,E8C0653F,0,33
0C4AE266A357BD1F,2008-05-09,9CF81D80,0,36
9964039C49F7E388,2019-12-09,1CC3633C,0,24
929E1293CFC147AC,2018-01-31,44C4C173,0,46
B3830F54CAD07808,2011-04-23,3DC4876F,1,34
987E8C8A3C8C9B23,2011-05-28,B1D10E7B,0,37
830BEAF775AEA27E,2012-01-22,76DC611D,1,55
8A34AD5C8B4BFC01,2016-01-03,389BC7BB,1,31
26A825742F5BC732,2016-08-17,B6EDC1CD,0,28
B6751CD225DD4886,2018-12-12,A733FA9B,1,41
AE17AF7815C92332,2017-05-12,B2F627FF,0,41
4BA8A0FAA0CC378D,2015-12-09,7EABE3A1,0,26
09A0F9B3C3D9FD0E,2019-05-16,5C049256,0,25
D28A601E8369BA81,2020-02-18,A8C88A00,1,28
9B377D6D15B091C0,2008-03-21,8F468C87,0,34
E7EF1571C9D90131,2017-07-11,3DEF184A,1,45
33C14751081BD165,2016-01-10,192FC044,0,34
FB3BFC613E86179F,2015-06-07,19F3CD30,0,30
82FF259171E3784C,2014-06-02,E4BB4C51,0,42
F8E74F64D863A1C1,2005-08-05,F0935E4C,0,51
D513394298C9268D,2019-04-20,B5B41FAC,1,28
0CED322C3D4A5AB4,2019-12-03,E4BB4C51,0,26
ECD3AFC2C77D2033,2018-12-16,FAE0B27C,0,45
D345768930F5250C,2014-12-04,6F3EF77A,0,26
7417E3F69F4D5E89,2011-10-26,08D98638,0,51
3883D1FAAFC65ACE,2014-08-22,140F6969,0,43
2035F7B7DA4CCAF5,2019-04-27,B73DFE25,1,34
16694FA00EC0B2F1,2013-03-02,F718499C,0,34
B1C1925D5F06DBC1,2019-12-30,24B16FED,0,42
8764DE5CCEC51A86,2011-10-21,389BC7BB,0,56
5C5EE89B6070D63F,2006-09-04,B337E84D,1,43
A3C490D6D0253778,2013-03-15,08740852,1,50
0D10F202557A84E6,2015-01-22,F29C21D4,0,28
BFBB835DC7ACBCBC,2016-12-22,F79921BB,1,45
CD21B644B214F34B,2015-02-10,EB160DE1,0,42
37C924CD58503D52,2020-04-25,F0935E4C,1,79
2555ACF5F63EA64E,2019-01-31,9CF81D80,0,35
309C035D9C195CD9,2018-07-27,996A7FA0,0,32
2421A6F548C4DFA5,2018-01-03,757B505C,0,33
AA24247D3785C499,2013-12-03,5487315B,0,25
1A34315CBDEA72C0,2016-06-25,B1D10E7B,1,32
58E9B835CE833CBD,2018-06-01,63538FE6,1,29
8383AF9D8FC374BA,2017-02-20,D5CFEAD9,0,35
0DCADF58F78C4BA0,2017-08-03,4558DBB6,0,26
005D7A6EF2DD90C9,2013-04-08,FC3CF452,1,61
341F9C0ABD276ABC,2020-02-23,B2F627FF,0,41
73BDB013C7730477,2017-02-23,854D6FAE,1,46
AA57972CDB022DBE,2020-01-18,2723D092,0,37
87227053958EE642,2016-02-12,1534B76D,1,52
161ACE8D971213E1,2017-02-27,13F320E7,0,31
C3E41FC71DF64DDF,2019-02-21,7EABE3A1,1,26
35F42C249B074F21,2014-12-29,90794E3B,1,52
310B1DD88348F3C4,2013-10-04,08740852,0,31
0DE726659515623D,2009-07-10,B2F627FF,1,33
F4D777A4E48BA12A,2013-11-24,92262BF9,0,36
0A135969AE20D02A,2009-01-06,C5AB0BC6,0,39
BBC0FCA203F39089,2019-01-07,757B505C,1,23
CCA504854A5C59AD,2016-10-24,757B505C,1,35
B6C9C12A9EBECEE9,2019-12-03,81E74D67,0,44
4A46B5419E18D4BB,2020-05-15,D86EA612,0,23
1A7B1A29C1F52A6E,2016-07-18,FE73F687,0,51
5A0517A5FC9F80A7,2009-06-30,1905AEDA,0,39
D23BB7660E523487,2016-09-19,3B8A6142,0,31
2663897908567B07,2016-12-09,5B69B9CB,0,36
87A916CA555F190C,2016-04-30,8DD48D6A,1,41
B1EFA175BEBB6142,2019-06-09,5B69B9CB,1,38
F9BEED4C72A103A0,2017-10-14,32B30A25,0,33
A87E0076384D8F55,2017-06-30,757B505C,0,25
0620EE1485D79105,2012-05-08,860320BE,0,34
86F3FDF2ED24606B,2013-09-21,303ED4C6,0,48
73168E5401A6D0A0,2013-01-04,140F6969,1,53
5FB3ADDB9E6BFC16,2015-02-11,5B69B9CB,1,61
1FC59EC7A9E65694,2015-12-31,63538FE6,0,31
AE2C23AFBE81141D,2007-07-27,E2C0BE24,0,47
379DA268EE1E0951,2015-06-28,3B5DCA50,0,68
C6DA8F72B9BB8F50,2012-10-14,E2230B85,1,46
35200954DCE7122B,2013-12-29,2A084E55,1,32
4493C9B68D39A515,2020-04-25,5F2C22CB,0,26
7B4CC602004F8C2F,2017-06-15,C24CD76E,0,47
0FCC31A75EE2B816,2013-04-22,8EBDA540,1,63
FC7C411877B057F9,2014-09-06,1CC3633C,0,32
5E0FEC75D5116AA2,2002-05-13,A3C65C29,1,39
E9FE5F8E7BD715E1,2018-06-10,C45147DE,0,22
56B7C0FB9CE36E87,2018-12-13,08D98638,1,54
7A7EA3661C0AA5E0,2013-12-29,E2C0BE24,1,35
1BD7D8024B9DFDAA,2018-10-13,F0ADC883,1,43
47C95235D16D35D0,2016-05-16,60815949,0,30
B52165F49045F66C,2013-01-29,FE73F687,0,44
768EA1022C1633CB,2014-12-21,F64EAC11,0,31
5A8D4EF272F15FF4,2019-07-26,8F7D807E,1,41
CFDF80DC726C719B,2019-04-12,F4BE0027,0,31
EC70B77A2770DEC4,2019-03-03,437D7D1D,1,25
B364FBA4C5A6FEE2,2020-03-07,2A084E55,0,23
02981357A035853A,2017-07-17,EAE27D77,0,36
AEF17F7D5F15B858,2011-11-13,B2F627FF,1,30
50C80F18392B1C91,2008-06-19,7EABE3A1,0,32
594E6628E39B2BD3,2014-04-08,E555EBE0,0,34
4ADA53CA9549A422,2013-03-11,65B9EEA6,1,49
7575740D5A00BBF6,2016-10-17,DC82D632,0,24
2CEEB705E488FE84,2019-03-22,7EABE3A1,1,54
0CA4FACBD0373CCB,2017-10-20,EDE7E2B6,0,29
ED321F58DD9BBB8E,2004-06-14,6DA9003B,1,51
B1EEC5171440E750,2014-11-27,34ED066D,0,22
05B31A637BBA4658,2019-03-15,A97DA629,0,27
A38B378F8860462D,2020-03-16,BCBE3365,1,26
A4209214AD09C118,2018-01-01,C3C59E5F,0,31
8B7164AFD1AAE941,2014-08-11,788D9869,1,47
F1C03E596A62C1CA,2013-07-17,B4A52895,0,37
E087CA0D64C35A6E,2020-03-07,757B505C,0,37
FE4B2B41B93C91BD,2018-04-06,CDC0D6E6,1,38
65E20E61769ACFC5,2017-06-26,7F5D04D1,0,31
C96697DCBC92ED88,2013-09-14,185C29DC,1,67
8495756D7EE87DAA,2020-02-12,3B8A6142,0,28
DAE835E88A0D3325,2019-02-10,FFD52F3C,1,33
B4241DB656BC4D2F,2018-10-07,DA4FB5C6,0,21
32D981871531514B,2019-04-07,5B69B9CB,0,43
9FECD362F6370080,2017-06-29,2D6CC4B2,1,28
34225A9DF9CDBC8A,2018-08-12,577BCC91,1,32
9E89325C13429F99,2018-10-27,EFE93778,0,40
E171F00C405311D5,2016-02-07,07C5807D,0,44
9BCD474E1C803EF7,2017-03-27,C45147DE,0,25
B17E519C3F97565E,2020-03-15,6974CE5A,1,37
3A5E09DEDCA7E9C3,2019-07-26,37BC2F75,0,48
4509178A56EDEA9C,2011-07-10,E8C0653F,0,28
59BEBD590C180579,2019-08-12,EB160DE1,0,38
78226282D5FD5DA5,2018-08-26,3B5DCA50,1,31
489524714F988F20,2013-05-07,1141938B,0,30
E89FB546A1E410AD,2015-04-15,55743CC0,0,35
6B8CB459077BC10F,2018-03-31,5F93F983,1,24
E7C0E8E50649C847,2018-12-12,D554F7BB,0,22
612ED2E844CFB14B,2019-08-18,274AD478,0,35
27C84C1C3126B3AE,2020-03-01,006F52E9,0,23
083743FF00439667,2017-04-30,5F2C22CB,0,31
97D6D9F1CB28DF2E,2018-09-26,851DDF50,0,37
F717FE3A06697B33,2018-03-11,1AFA34A7,1,30
B900638824641877,2013-08-11,7B13B220,1,47
ECE867B74B0C63F6,2011-12-03,B7EE6F5F,1,52
4CB3601885486993,2017-05-22,0F966132,0,37
BC6EDA1B02096034,2017-08-08,DA4FB5C6,0,27
AFC47BBDF2A51F8F,2016-01-08,07C5807D,0,32
0C48E3CF0B3D4952,2013-06-30,E2230B85,1,47
E8A6680C117D7FDA,2020-02-17,01F78BE6,0,34
8D5595785024ADC1,2012-01-14,5FD0B37C,1,42
371DAFEA6E197898,2015-09-07,84117275,0,24
EFF2CF72F38433CB,2019-01-09,63DC7ED1,1,37
B3EBF22F70A3394C,2014-06-02,E4BB4C51,0,39
A300E9C51FF5BDB9,2020-04-19,EAE27D77,0,19
173E752BC46EB033,2013-12-14,EB160DE1,1,47
69A5A77A0E7A016A,2020-01-12,E8C0653F,1,60
1BED2D1648AF4544,2013-07-29,9CF81D80,0,31
4E37B709AB6759F9,2013-01-23,FE73F687,0,30
5F162E4A9CED3152,2016-06-04,5D44EE6F,1,65
25DC9C2FEE9233F7,2014-08-09,D5CFEAD9,0,37
D4C8C896E7E99C55,2015-01-20,109A0CA3,1,32
2664D0AB8F7CED1D,2015-10-11,F3F27A32,0,44
C5CD62EE59AC36F8,2019-12-08,AFDA3322,0,30
3E83AB547C16BB5A,2019-06-03,37BC2F75,0,29
0F1BF3883DE1EF78,2014-06-29,32B30A25,0,40
3C3DD108021247CE,2019-06-29,81E74D67,0,30
4522DC201E5C072B,2010-06-11,EAE27D77,0,39
A0E32B70B669FE52,2019-10-24,07C5807D,0,26
F067DAF4C9F84A2A,2016-12-20,E96ED478,0,26
2DF1953497A880A5,2011-05-15,B5B41FAC,0,40
B87CA0834606E831,2015-04-19,44C4C173,0,24
1E0D40D2C11B059C,2016-03-23,3A066BDA,0,30
9BE8E7EE4E2A7856,2017-05-09,C0E190D8,0,27
7BDD86DC8DE8ED46,2018-06-21,7143D7FB,1,27
DD67E436F6D1F07E,2013-05-10,C3992E9A,1,28
4F20102FACC567F1,2011-05-06,8E82AB72,0,52
52AC2CAB041A93F1,2017-06-17,EAE27D77,0,44
F581D48947108C40,2019-08-17,757B505C,0,23
1F811970975D0764,2011-11-27,D7A728A6,0,70
2890DC010BAABBC9,2013-04-03,192FC044,0,35
F550DD1B1BA4D27B,2017-01-08,65B9EEA6,0,37
8E1F320CCEDB8EE6,2016-03-26,01F78BE6,1,35
3DB92FD6DE50F417,2017-12-31,8E98D81F,0,51
575A37B5E6B5813C,2018-02-27,1ECFB463,0,22
45A0EE0671EE4312,2019-02-07,704AFE07,0,36
2F15A88A1002C658,2013-03-03,FF4D5FBB,0,31
36DC9A144F616C45,2018-12-19,B4A52895,1,40
B6BED3F1A7D4CAB3,2019-06-08,6F3EF77A,0,35
A19E1FCF004B908E,2015-03-14,5EC91AAC,0,29
3DE7BAC545EBB2DC,2018-02-21,389BC7BB,0,36
B28CB4519E3010F0,2020-01-21,5EC91AAC,0,39
9B57EBCE396A0DFD,2018-05-31,76DC611D,0,55
B0C14B133196C8C7,2017-07-09,65DED535,0,39
EEE234AF4CE7E1CD,2011-12-13,FE131D7F,0,34
19BB67EEC8ED8706,2013-11-05,AE0EB3EE,1,48
CB01D3B2BF36460D,2019-07-03,289DFF07,0,49
A3D8C4FFCBCA1FC0,2020-02-06,006F52E9,0,30
B35EB9FF4BE7A602,2007-12-04,B2F627FF,1,67
DC23B7963AC41F7D,2016-02-24,892C91E0,0,43
5ED6F1C4DAA31127,2018-03-26,757B505C,0,25
5051454AB4406881,2018-05-24,B5B41FAC,0,18
C5E65CB8D450B1F4,2015-10-27,757B505C,0,47
0DEACFF6DE0AAFC2,2012-09-29,DA4FB5C6,0,55
81733EA6DD14C392,2013-06-10,9B861925,0,29
D9ECDA24925C4D7C,2019-01-06,1141938B,0,40
38A969BE6B76556C,2016-06-03,A3C65C29,1,25
6DC7F92D1DFDF3CD,2019-09-24,65B9EEA6,1,29
5206A7E1F73E1533,2019-03-21,3B8A6142,0,55
CCE1B8A1231BC404,2018-05-27,F29C21D4,0,32
CDF3A3171B9A2C97,2018-04-24,6974CE5A,0,41
72B31C68B02B5F07,2020-02-23,7A53928F,0,31
67F00322470B471A,2012-08-31,CDC0D6E6,1,64
30C6F8BEAB8DB521,2014-03-19,34ED066D,0,58
9CF9C6D63D420C07,2020-02-29,6E7B33FD,0,27
E02824D0C0E8FD43,2016-07-30,8F468C87,0,24
D52D7113BAC15DDE,2019-10-19,E2C0BE24,0,32
4AB1E1C2E55E0109,2013-02-09,CA46C1B9,1,40
91278D911CCF7BB6,2020-02-27,E2C0BE24,0,36
9E9313A661A6BA8B,2016-03-08,E8C0653F,0,31
637E4BABCA51BB78,2020-02-24,D86EA612,0,27
43081B2329138D7F,2020-02-28,757B505C,0,25
6DC02612B7ED581F,2012-08-09,B3E3E393,1,46
5DCDA8DCCB7C887D,2007-04-14,96B9BFF0,0,44
E6EFC18162BB9558,2019-01-22,6E2713A6,1,21
D68003D6091DCC2C,2013-02-22,8F468C87,1,39
5799B0EA6603138A,2010-07-18,5FD0B37C,0,42
1A465CF0A6C9A3FD,2018-01-09,3B8A6142,0,37
D9AA49CAC625ED60,2014-03-14,979D472A,0,34
A45FA2F2DD8287D1,2019-11-27,B73DFE25,0,27
4291BB00913E7B19,2018-06-29,EB163727,1,27
FCAAA01AC497E5BC,2019-11-17,A3D68B46,1,28
CFB925453AB1E6C7,2016-08-09,B337E84D,1,35
A3125ECDCD429799,2018-06-29,757B505C,0,18
EAA1825F5924B72F,2014-08-04,091D584F,0,35
152FA72170746FF2,2015-10-03,362E80D4,1,43
752B35065FE27CDE,2017-10-15,303ED4C6,0,24
5AD3FF916FA9D2AE,2018-05-05,32B30A25,0,26
7E66E52C83850B91,2010-09-03,B5B41FAC,1,45
E64F1394A4E32E5F,2015-08-14,CEE63112,1,37
46782BD96E9C779A,2012-12-31,CDC0D6E6,0,39
9B590A953D8517C6,2016-12-18,091D584F,1,44
9956AA4F5B7038CC,2018-04-23,7F6FFAA6,0,31
8D2F48B0BFC40AB2,2020-05-13,816B112C,0,30
D3A266B79DFD283B,2016-04-16,2723D092,1,29
3F8B526CF5685A3C,2015-02-12,B6A1085A,1,28
722F15AFFDA2A9F0,2020-05-28,92FB0C6D,0,35
E5518AA55D174A54,2015-05-05,06409663,1,30
F97952F3F61F2D2C,2019-12-31,389BC7BB,0,22
0A83A0A50F49E976,2012-10-12,816B112C,0,39
ADFEA32B22B88A7F,2017-01-01,EB160DE1,0,36
030FF90556461B0F,2014-01-21,A97DA629,0,32
CB1B7C581FA55202,2013-02-26,D86EA612,1,54
DE937D41958D2D8F,2017-06-03,AA169B49,0,27
42D72B981796FD28,2017-09-30,B1EEC33C,1,30
65C688B42A17476F,2012-07-28,8F468C87,0,31
AC7BF5482BADC861,2017-01-18,D490D7B4,1,29
6040283737E5806E,2010-01-13,D5CFEAD9,0,33
5CA251CFC8F82A43,2017-03-20,CBB6A3B8,1,27
87476E355EFB273C,2014-10-09,285E19F2,0,24
8AE541A0A6D307AD,2017-06-02,EC895663,1,34
AB7F7CCF1B682C95,2019-08-19,757B505C,1,44
615CFBBC45EA2964,2007-11-21,6974CE5A,0,53
782727DA16AC78B0,2015-09-05,0FF39BBB,0,48
DEA4D5538329208E,2019-03-07,AA169B49,1,31
3F36ECC86D2C76E9,2012-02-20,091D584F,0,47
4EE77DCC28AFB9B1,2009-05-01,65B9EEA6,1,38
BBC1F43D0644E909,2016-06-04,B1EEC33C,0,50
F04EBF05AA5C952E,2017-04-01,9DFCD5E5,0,37
76AAA3FBB06A79ED,2017-12-31,9CF81D80,0,31
0C002674362B204D,2020-01-16,285E19F2,0,26
474A4587572B034E,2013-04-17,EAE27D77,0,38
DE688129248E47EF,2014-07-19,DA4FB5C6,1,41
09B5E3A661770AF1,2012-06-23,1141938B,0,33
E56342823084E672,2020-01-21,FA3A3C40,1,33
FD0E2534DF9B36CA,2018-06-02,58D4D1E7,1,37
E67D20D1133E8416,2018-04-27,84117275,0,40
8EEE561299B8AB9B,2014-08-27,FE73F687,0,41
99A16103D4F1B877,2015-02-19,979D472A,0,23
C34C48B3C8D4AE89,2018-07-28,DA4FB5C6,0,59
D0057BCAF2012DBE,2020-03-11,912D2B1C,0,25
065C510841FF26D3,2016-09-10,EFE93778,1,35
BF93D26A810A171D,2016-03-14,13F320E7,0,22
6B646852A9B04757,2013-11-22,EB163727,0,56
068C42E1779DE558,2017-02-21,1BB91F73,0,30
FC500D9EB1918055,2019-01-22,5B69B9CB,0,54
1D322D373BCF2939,2016-07-18,5B69B9CB,1,35
6F91D1653D6A5C9A,2017-06-27,6E2713A6,0,25
529C0D67A5FF44EB,2014-09-16,091D584F,0,34
70128C3D326C4FE7,2019-06-24,5EF05993,1,21
417DEF73F501311F,2013-04-27,B2F627FF,0,56
0DAE45D6C040FC67,2018-03-23,E4BB4C51,0,33
9646F5C800EDAE1C,2019-04-19,B2F627FF,0,28
059E3EB843652CFA,2017-09-05,9C82C714,0,29
F511C94EA03356BB,2000-03-13,8C961171,1,52
211A8E8BD0886819,2016-06-12,07E1CD7D,0,36
526951FEFB702847,2018-05-21,E8C0653F,0,45
C3D87128A8112E19,2019-08-04,CA46C1B9,0,18
169452C97C4462BE,2017-01-01,32B30A25,0,28
89F1E40477BFAB99,2010-09-24,496E05E1,1,41
7A00FD610C686D63,2014-12-15,11B9842E,0,45
FA2AB5BDB6D06C40,2014-09-29,9DFCD5E5,0,34
387E92ADAE309595,2016-10-24,AFF16212,0,34
619E8A0A7FD0EC14,2019-11-18,500E75A0,0,59
5CF4FFCF19EA0E86,2016-12-06,34ED066D,0,24
92438D4B6FEFFFF8,2013-09-11,091D584F,1,38
297ADFDCCEFE6C04,2018-08-21,A97DA629,0,20
03090F4B2B72FDB4,2017-01-09,B4A52895,0,26
DE8572116CD62DBD,2019-12-25,7A53928F,0,36
D08623C92ECE0CCF,2015-03-07,EDDEA82A,0,29
1D30D6A62932D848,2020-04-10,B2EB7349,0,33
0CC645BA21FE0883,2018-10-19,766EBCD5,1,35
D434C5721B715F19,2015-10-19,1905AEDA,0,42
23752C73721C0786,2019-11-22,5F93F983,0,33
A5C60694FD575EF5,2018-05-22,757B505C,1,51
0BFDEFE8D5B5416C,2018-04-30,50C3D761,0,22
7ECF5909BB7A7DA9,2015-08-17,692F93BE,1,58
924A551CA43E4DCC,2018-03-27,5B69B9CB,0,38
E6131A16B05D86B9,2018-01-20,EC895663,0,31
E925FF7969F80E09,2016-02-15,73278A4A,1,43
7E96336C78891DA7,2010-11-30,65B9EEA6,0,33
CFC177DC4C742389,2019-07-26,AFDA3322,1,46
4E3108BDFB949577,2019-11-15,E2C0BE24,1,62
0196043DCEACB3E0,2015-06-26,08740852,1,42
5C18D4A3B32A70CE,2011-04-23,5DD9DB5E,0,55
4446C82B944BA556,2006-04-30,854D6FAE,1,40
182C33424598951F,2009-04-15,4558DBB6,1,53
92C18321626B08C0,2015-10-18,EAE27D77,1,37
25F718CB85CF8866,2016-12-19,EB160DE1,0,27
550BF836E7FFBAC1,2019-07-11,577BCC91,0,27
A4A650D3FB820C97,2018-07-12,F0ADC883,0,32
5D56BE6982512505,2010-04-13,766EBCD5,0,38
5BFA3DAE97E5371E,2017-06-16,85422AFB,0,29
E48DCD6753AC8C4F,2015-09-13,7EABE3A1,0,26
B0CEFC6C5E47814F,2016-12-15,EB6FDC36,0,75
3AC4FC369F666505,2018-11-30,9C82C714,1,31
C88EF47011796C4D,2015-04-30,45FBC6D3,1,35
AFD1B421997686DB,2016-04-16,621461AF,1,37
4D83767A53BD8DE5,2017-04-16,A7608800,1,35
A7ED6751174B14D6,2018-02-08,F3F27A32,0,23
3C0054E5B2C74BBC,2020-02-06,B2F627FF,0,34
6419A6813A0DE2B1,2017-06-19,73278A4A,0,38
1B7046EEE48AC108,2018-03-23,5FD0B37C,0,52
F40B509B4297FA2D,2014-12-14,5B69B9CB,0,35
4D005378AA2F77DB,2015-01-05,02A32AD2,0,30
9464DB3710791457,2012-11-06,E2C0BE24,0,43
DEDF1B7CD4B727E0,2013-05-30,EAE27D77,1,45
4B52981E459FEBC5,2019-08-29,2BCAB9D9,0,32
9FEA7D6C9E1111F0,2017-01-01,DB85E259,0,33
0AA5C6C42908707E,2019-02-10,D86EA612,0,36
6D2C235BE5519929,2018-01-16,9DFCD5E5,1,32
DC0A6EED5BFFF6B9,2014-08-04,38B3EFF8,0,28
38AC4A30B44BEA00,2015-12-09,CEE63112,0,35
50A9C72471A9AA0E,2015-06-07,9AB0D884,0,46
81382EB390B9D9A2,2017-08-16,DC82D632,0,32
BA7F8F455D778B32,2017-09-10,3A077244,0,24
9FFDBCF6164FA055,2015-08-02,E2C0BE24,1,39
15E67B58AD56563A,2016-04-14,5C049256,0,31
3F84642A1B2DADFD,2014-12-07,E2C0BE24,0,26
9A8B276A7860BEDD,2013-01-08,4C56FF4C,1,42
E359261999FDFA43,2017-05-02,C3992E9A,0,27
908D9D2114B5ABFA,2015-12-13,A3D68B46,0,26
813551F3C92139E0,2017-12-11,757B505C,0,50
BE84787D9F6352EB,2016-06-20,F64EAC11,0,44
B0D2F0141F8A1098,2018-04-23,9F53D83E,0,29
73B3EF2F5690B7AB,2019-09-23,698D51A1,0,27
D85C0DD5290830CA,2020-03-14,B6A1085A,1,29
860C0B6F645A1435,2018-03-23,76DC611D,0,27
